umap1,umap2,state
-9.530384,7.529219,start
-9.06446,11.901987,start
-6.611919,10.505319,start
-7.420184,13.088682,start
-6.8837957,12.520033,start
-6.5541368,9.196943,start
-7.268962,9.916753,start
-7.3138685,7.7443757,start
-4.954991,6.432961,start
-4.9860477,8.441082,start
-8.351229,7.7653413,start
-10.746244,8.988259,start
-9.084685,8.505596,start
-11.1997175,9.512069,start
-3.4704037,9.614672,start
-7.3344765,10.27131,start
-9.352326,7.804775,start
-5.5007095,10.60623,start
-5.6523137,7.201087,start
-8.070994,8.683693,start
-11.805871,8.353726,start
-11.167918,11.19905,start
-9.488783,12.138049,start
-6.8035736,5.8589125,start
-8.614672,7.7791195,start
-5.2278895,11.236488,start
-11.47715,8.469548,start
-8.386713,7.3060613,start
-8.182643,8.130792,start
-7.592959,6.8258085,start
-8.122073,10.116052,start
-5.8481436,9.826325,start
-9.206624,7.8361416,start
-5.3699474,11.969565,start
-4.7546616,9.746242,start
-6.175702,6.403055,start
-10.14227,9.17876,start
-4.690661,6.727563,start
-6.652132,9.774903,start
-7.964028,10.412813,start
-8.303647,8.434181,start
-9.532459,9.147606,start
-4.6782246,11.004987,start
-5.77714,8.37734,start
-7.0710855,10.890365,start
-5.7677727,8.326463,start
-8.471602,6.419587,start
-9.662529,8.10032,start
-7.7305436,10.937261,start
-6.2948756,9.418186,start
-7.8320255,10.601489,start
-6.8699236,7.311882,start
-6.525927,10.174869,start
-6.369074,11.18513,start
-6.1791487,11.184267,start
-9.523201,10.171585,start
-8.743845,8.29935,start
-6.110428,7.2682285,start
-8.037743,7.9433136,start
-9.609301,10.950199,start
-4.8375278,9.1579895,start
-8.493702,9.218891,start
-6.822912,11.100855,start
-8.445447,7.768093,start
-10.130825,9.672102,start
-7.6587105,11.949687,start
-9.983696,9.7098255,start
-5.6908526,10.054733,start
-6.529339,9.3106,start
-9.424668,7.9596515,start
-9.413509,8.387731,start
-8.799124,7.85733,start
-9.25917,6.5524926,start
-6.717165,12.168653,start
-7.2421846,10.196862,start
-6.2806616,10.698653,start
-10.31134,9.946229,start
-8.316705,8.185795,start
-7.1376815,6.491377,start
-7.1305375,7.285325,start
-6.3728757,10.116966,start
-9.307529,12.401872,start
-6.728215,6.595096,start
-9.42389,8.693446,start
-7.829013,8.53541,start
-6.392108,11.029585,start
-8.868743,12.686864,start
-7.751678,12.609375,start
-7.15015,10.103339,start
-9.262506,8.983283,start
-10.249566,8.498863,start
-6.8235574,8.9894705,start
-9.157881,9.329767,start
-8.064082,10.942126,start
-9.399639,8.050479,start
-5.35393,10.839722,start
-8.689578,6.8722606,start
-8.595393,9.584199,start
-8.118823,7.3178277,start
-7.227882,7.771848,start
-7.2995005,7.243911,start
-9.707605,8.818341,start
-7.7023253,5.914126,start
-6.750695,12.403769,start
-9.813588,8.991945,start
-3.6609952,9.361907,start
-9.844038,11.956636,start
-9.166027,8.059776,start
-6.166162,7.5770655,start
-7.149099,7.4077086,start
-5.996693,8.338869,start
-6.5143247,10.476583,start
-8.422461,10.387481,start
-5.6551714,8.010014,start
-9.094538,8.374028,start
-11.097531,10.589009,start
-6.2360168,8.87102,start
-5.8804135,11.717671,start
-9.715538,11.643356,start
-7.7916794,11.169613,start
-8.211758,7.5923104,start
-6.483298,6.7336664,start
-9.367096,10.491063,start
-9.51807,10.378125,start
-7.2621655,6.7793317,start
-7.127646,10.712913,start
-9.0622,9.483898,start
-7.579515,10.351478,start
-5.33057,9.142263,start
-11.065259,9.690895,start
-6.830044,10.284417,start
-6.2233987,8.886372,start
-9.221931,12.233878,start
-3.902018,7.7342033,start
-9.550602,12.365821,start
-4.415077,8.760295,start
-8.008667,9.748479,start
-5.3082085,8.209674,start
-9.412798,8.547597,start
-10.714426,8.91429,start
-8.059316,7.689372,start
-6.80402,9.653343,start
-8.020146,7.7548513,start
-8.2561035,9.707644,start
-8.697194,7.580095,start
-3.1105573,8.196163,start
-5.396606,11.277511,start
-11.194762,8.9364395,start
-9.450838,12.093062,start
-9.226144,8.176551,start
-7.0120726,9.703949,start
-4.9154296,11.154682,start
-3.5626,7.098488,start
-6.057235,12.458241,start
-7.6589055,6.3720274,start
-8.987551,7.465165,start
-6.758125,8.683413,start
-7.170915,8.502391,start
-4.342821,7.656888,start
-8.097808,9.774464,start
-7.39983,11.194834,start
-6.3134365,8.09473,start
-10.378075,10.088492,start
-7.7812276,9.856449,start
-5.636396,9.103121,start
-9.013786,10.252985,start
-6.994117,9.349127,start
-4.951156,8.300863,start
-8.524198,9.898169,start
-9.232346,12.268217,start
-7.021014,10.794348,start
-7.2073803,10.705401,start
-6.9076066,7.5814176,start
-6.050785,11.542922,start
-6.451698,7.343999,start
-7.677278,7.1133018,start
-7.288626,6.154123,start
-8.05835,10.528395,start
-5.964476,9.419302,start
-8.280173,10.185597,start
-7.7524376,9.289441,start
-6.5616236,7.227695,start
-6.4626913,14.247129,start
-4.6095967,8.982914,start
-5.8222756,11.931488,start
-7.5877767,6.657288,start
-6.105164,10.070643,start
-6.5071964,7.8665547,start
-8.671338,8.245194,start
-10.511581,10.195995,start
-7.515237,11.9005165,start
-7.646494,10.700618,start
-8.520541,11.829362,start
-7.3013463,6.0192366,start
-6.4736233,6.606231,start
-10.570555,8.367368,start
-4.2136393,7.7396345,start
-8.709645,7.817899,start
-4.0098624,9.079482,start
-7.707114,11.461031,start
-8.901871,10.999286,start
-5.2042365,10.046731,start
-5.655156,10.097151,start
-3.2613611,8.041376,start
-5.809966,6.3551636,start
-6.3568087,10.284138,start
-8.238348,9.189712,start
-8.281533,6.7607985,start
-4.030707,7.2104435,start
-9.025083,8.688087,start
-5.205144,8.226577,start
-8.862769,6.6198215,start
-7.337085,7.8062096,start
-10.059262,10.973189,start
-11.767886,9.631976,start
-2.724972,8.552538,start
-6.124209,6.119944,start
-8.807413,10.457823,start
-7.9754333,8.663333,start
-8.006442,9.276192,start
-7.8276095,8.824083,start
-7.9105034,8.578661,start
-8.179661,8.419695,start
-3.5618587,9.236556,start
-10.655553,10.085296,start
-4.900064,8.804784,start
-11.143508,11.20496,start
-9.286254,11.915134,start
-4.880084,8.976096,start
-8.0629225,11.886589,start
-7.1015844,10.284589,start
-4.5678186,8.766279,start
-6.1523733,9.343572,start
-11.266763,11.117846,start
-6.7734847,9.850754,start
-6.1003065,11.186006,start
-5.310676,8.78002,start
-6.030735,10.303049,start
-10.070127,11.046342,start
-7.575647,8.380943,start
-10.328694,7.884141,start
-7.2130413,8.195348,start
-6.231996,5.7818055,start
-7.5262947,6.7863517,start
-6.5782905,8.51725,start
-7.2245703,11.4881,start
-8.3889265,10.6314945,start
-11.123393,9.445571,start
-11.191014,8.659669,start
-7.9243217,10.398413,start
-5.190187,9.950698,start
-6.0879173,7.6267366,start
-8.207685,8.206838,start
-7.8608227,7.2021894,start
-4.690455,9.853219,start
-7.8821926,10.650483,start
-7.8240266,7.226812,start
-7.8229303,10.222275,start
-3.184332,8.554132,start
-10.0088,7.908041,start
-10.823379,9.124431,start
-9.585498,7.420608,start
-6.0911736,11.520802,start
-4.989102,7.9821596,start
-10.851751,9.281686,start
-5.9495497,11.577524,start
-8.084645,10.54923,start
-5.7442794,8.523927,start
-6.092773,6.7074943,start
-8.063367,10.051791,start
-5.6924605,7.240404,start
-8.192008,6.8807735,start
-7.5764613,12.000145,start
-5.0043855,8.003548,start
-3.3364015,10.446925,start
-7.307481,7.3056927,start
-9.003466,9.558699,start
-7.44577,9.509335,start
-8.97804,9.450524,start
-6.393419,6.1080623,start
-6.9661193,10.789588,start
-8.510465,10.363952,start
-8.616038,7.4137754,start
-9.254751,7.8662896,start
-8.228192,7.5133166,start
-6.338208,6.1159534,start
-7.0497746,6.764974,start
-5.4226584,10.051281,start
-10.784071,8.778574,start
-10.118687,9.110202,start
-7.6861725,12.114402,start
-4.6451583,10.7294235,start
-7.2768726,10.114297,start
-7.1685843,11.879616,start
-10.192934,8.87766,start
-9.749664,9.2442,start
-7.7036552,6.316089,start
-8.037955,8.922433,start
-8.651389,6.7427864,start
-7.9583197,9.021494,start
-8.815699,7.3262906,start
-4.2678633,10.174343,start
-7.603774,9.987632,start
-9.453622,7.9656935,start
-8.088261,9.493474,start
-6.885112,8.738793,start
-9.264584,9.819537,start
-8.782431,8.1812935,start
-4.2239857,8.948028,start
-7.3149843,10.046714,start
-6.2801547,9.392278,start
-8.490298,7.9576,start
-8.76507,9.247496,start
-5.2003274,10.652643,start
-10.979183,8.483333,start
-6.716583,10.326901,start
-7.019811,8.1007805,start
-7.421608,6.5466857,start
-8.960994,8.618966,start
-9.093638,8.968247,start
-4.481741,11.775232,start
-7.688828,9.534832,start
-9.722334,7.5351305,start
-6.6883264,9.937321,start
-5.978625,11.3362,start
-6.882902,6.7483883,start
-7.760404,6.2742453,start
-7.566496,8.769688,start
-4.4133267,8.389552,start
-9.138235,12.433316,start
-7.0633836,6.385509,start
-8.556903,12.473472,start
-5.259144,7.926748,start
-8.932622,9.712422,start
-9.545459,10.05965,start
-8.881206,6.5544634,start
-7.5623918,6.5118527,start
-10.617728,8.885413,start
-9.233337,11.464182,start
-9.275296,11.289894,start
-9.947527,10.48075,start
-6.7696056,11.355029,start
-9.377634,10.559714,start
-10.911564,8.667489,start
-7.160884,9.414632,start
-8.582167,9.500899,start
-3.51493,8.582312,start
-11.177265,11.450329,start
-11.534992,9.283889,start
-11.269163,11.09914,start
-8.04973,8.570161,start
-7.419563,7.2828994,start
-7.388053,10.28891,start
-7.76625,7.358449,start
-7.3067904,9.449008,start
-9.994976,9.857963,start
-11.486284,10.420186,start
-6.0002756,7.81449,start
-5.877251,9.643282,start
-6.707408,7.6556787,start
-7.263017,7.0993333,start
-6.081258,13.468065,start
-5.1517344,9.669938,start
-7.286143,6.490526,start
-6.9234953,7.8453326,start
-8.863181,10.738773,start
-9.592814,9.931795,start
-8.414376,10.509604,start
-7.442571,8.776832,start
-8.03489,7.850386,start
-9.959715,10.865489,start
-7.2431173,13.0626545,start
-6.4378276,6.2206397,start
-6.0543714,10.438414,start
-6.3493447,10.885047,start
-9.915842,7.9385,start
-8.385307,10.120415,start
-8.130778,8.862476,start
-5.1318173,10.415749,start
-6.9877462,10.853714,start
-8.438906,9.4934,start
-9.651373,9.804336,start
-7.2311935,10.666531,start
-8.881627,9.521397,start
-7.0351954,10.034417,start
-8.555546,8.457379,start
-9.927211,12.087045,start
-4.550409,7.7871876,start
-6.830152,7.4224567,start
-5.620413,9.561886,start
-4.4836807,9.18899,start
-8.249879,9.801923,start
-9.518551,8.639396,start
-5.1674323,7.525794,start
-7.686103,6.532371,start
-6.344881,10.171569,start
-8.233476,8.322653,start
-7.4205723,9.825334,start
-6.9215336,11.456725,start
-6.8192434,10.874848,start
-8.199306,9.238247,start
-9.603311,7.638761,start
-7.214085,7.8799086,start
-10.920472,10.05268,start
-8.623395,7.118259,start
-6.73851,8.083397,start
-6.4816403,9.158894,start
-9.426297,10.158213,start
-6.6623573,7.153213,start
-5.914955,7.759692,start
-6.828741,12.89759,start
-7.575885,12.676534,start
-10.533598,10.582436,start
-6.2697816,12.385614,start
-6.811937,10.356565,start
-7.413029,10.71588,start
-8.300756,8.628661,start
-3.9103749,11.39362,start
-6.5998864,6.2724404,start
-10.609227,10.480767,start
-8.949567,8.406596,start
-8.434375,11.419957,start
-4.869107,6.630858,start
-8.62553,11.117463,start
-9.064752,11.7866955,start
-7.6359177,12.038175,start
-9.768168,8.439944,start
-6.871437,7.725492,start
-5.4473605,9.351599,start
-7.112364,9.09539,start
-6.9385295,6.890704,start
-8.411199,6.7786636,start
-4.453405,7.1781893,start
-10.854057,9.208481,start
-7.456223,7.2197833,start
-8.8211155,7.067993,start
-7.8648567,11.17449,start
-8.289354,12.972046,start
-8.851538,11.62066,start
-3.6542892,10.570525,start
-5.567155,9.4638605,start
-5.949952,8.56836,start
-9.367088,8.603643,start
-11.031758,7.750063,start
-10.904978,9.464214,start
-5.1017838,11.168934,start
-9.7259,9.371084,start
-5.903015,6.949695,start
-8.506068,10.980551,start
-9.3351,9.887909,start
-6.328415,8.182739,start
-11.495294,8.3524065,start
-6.5232673,13.473597,start
-6.3712687,8.193011,start
-8.171492,6.664004,start
-7.386245,6.158924,start
-8.861645,7.4905066,start
-7.14448,6.731322,start
-5.9292145,8.127364,start
-9.167929,7.1053114,start
-7.5421968,10.699126,start
-2.9324503,10.960335,start
-5.627337,7.632631,start
-6.892244,10.490081,start
-9.942394,11.551227,start
-10.003898,7.380007,start
-6.068474,7.0790424,start
-5.4114604,11.720169,start
-10.10283,10.550591,start
-5.3167677,7.6861706,start
-8.784853,11.720989,start
-9.846885,10.275093,start
-5.0057187,10.196616,start
-9.463386,9.013365,start
-6.230245,9.067193,start
-8.08507,11.971456,start
-10.554126,8.809764,start
-9.597121,7.712756,start
-11.807123,9.887489,start
-4.4965615,7.2796125,start
-8.355619,7.2698193,start
-10.410251,9.4291935,start
-8.238426,7.787068,start
-11.735995,10.717402,start
-7.0870185,6.6579213,start
-8.22454,8.93206,start
-4.09349,7.801518,start
-6.7801247,9.300385,start
-9.509211,7.553144,start
-7.813016,6.797568,start
-5.9803276,10.984597,start
-5.468032,10.354733,start
-10.781225,9.057771,start
-7.827333,11.961975,start
-6.112006,7.0216403,start
-6.744529,9.041683,start
-9.04047,8.151048,start
-6.748936,14.094286,start
-8.649243,10.432835,start
-8.096643,11.233479,start
-9.036511,9.646835,start
-3.3049057,7.1129837,start
-6.5198145,6.9754157,start
-6.7903314,10.432988,start
-10.466415,8.623954,start
-5.2626386,7.577634,start
-6.931112,8.992127,start
-5.3350496,9.815027,start
-8.480618,6.6491294,start
-5.855571,8.93426,start
-11.555267,10.42146,start
-11.196741,8.559135,start
-8.385722,10.377297,start
-8.51358,11.438242,start
-5.132965,10.215003,start
-8.329144,13.402085,start
-6.5502377,10.375456,start
-7.7339263,10.409021,start
-5.316139,8.142371,start
-7.7107725,11.663778,start
-8.628447,8.681307,start
-5.8763833,11.932779,start
-8.660123,8.160644,start
-7.7857804,7.920914,start
-9.513987,8.930835,start
-6.9578905,8.968957,start
-8.727851,8.80797,start
-9.923601,7.756363,start
-3.8957875,9.755382,start
-7.8198156,6.750293,start
-9.376682,9.515454,start
-8.123537,9.850195,start
-5.982003,8.666826,start
-11.995489,9.401166,start
-7.9060106,6.226829,start
-10.900127,11.473564,start
-6.1326365,12.750889,start
-9.747277,9.076184,start
-5.072035,10.842776,start
-6.929279,6.949656,start
-7.0103436,6.730836,start
-11.65252,8.90408,start
-11.675298,9.291764,start
-4.9392557,9.871759,start
-6.3224397,13.326834,start
-7.130826,6.496067,start
-10.988369,9.379156,start
-11.065996,9.996604,start
-6.4655647,9.908117,start
-10.601454,11.014284,start
-6.119018,7.300909,start
-5.874818,10.420126,start
-9.835586,10.858707,start
-10.647716,8.632206,start
-9.12503,8.333212,start
-11.881525,9.417366,start
-8.386335,8.122549,start
-4.507529,11.670124,start
-10.755097,10.35415,start
-6.0359273,8.027376,start
-10.444798,12.569181,start
-6.883729,6.791313,start
-10.087508,11.8243065,start
-8.381898,7.8355145,start
-11.780208,10.233627,start
-4.68381,7.545466,start
-5.945025,9.356026,start
-7.0162835,9.28015,start
-8.85478,9.028348,start
-11.666252,9.627283,start
-9.298,8.590556,start
-9.337225,8.595587,start
-10.042324,8.539609,start
-6.3214927,6.719704,start
-2.7746782,9.687999,start
-5.527814,8.847619,start
-8.449027,12.542828,start
-7.768954,8.36366,start
-9.559959,11.394046,start
-9.063192,10.444754,start
-7.7804036,6.693256,start
-9.654718,8.617951,start
-7.2747526,7.076976,start
-7.6041646,8.419833,start
-9.526647,11.188551,start
-6.582383,5.956502,start
-7.151697,14.153959,start
-7.49345,10.974562,start
-7.787759,6.2396617,start
-7.230884,6.764711,start
-6.151518,9.413622,start
-9.859016,8.239333,start
-7.5819693,11.390938,start
-6.054097,7.8138037,start
-4.9336777,7.56494,start
-4.8659196,7.5394926,start
-5.195334,6.148456,start
-4.885212,9.444287,start
-7.7560573,7.1456103,start
-9.898099,10.794758,start
-3.1771865,8.7955,start
-4.552046,7.41958,start
-8.965556,12.768502,start
-11.788394,8.543739,start
-5.4168134,10.249874,start
-9.515059,9.533146,start
-5.469109,8.7898035,start
-7.16373,9.984611,start
-6.2755356,10.387065,start
-7.7341595,7.9968743,start
-5.4557576,9.575281,start
-6.838467,9.733806,start
-7.773236,7.4332557,start
-7.3968205,7.3251214,start
-5.4174104,7.997457,start
-7.0262947,6.5922737,start
-11.016794,10.182462,start
-6.9796104,8.617234,start
-10.419813,8.847924,start
-3.8042521,7.612981,start
-7.3793874,8.982145,start
-7.789357,6.3992925,start
-6.830373,10.918929,start
-8.147176,10.202394,start
-5.4149985,10.366368,start
-7.6812415,9.919392,start
-10.49205,9.016109,start
-10.138719,9.725039,start
-11.403463,11.270712,start
-6.6075935,8.389461,start
-7.404933,9.878943,start
-10.267732,9.323109,start
-8.838449,7.330945,start
-7.430762,7.7533727,start
-9.156355,10.091411,start
-7.7207184,7.4713464,start
-7.2529936,6.552171,start
-9.219129,10.549626,start
-7.3544207,10.005768,start
-6.9175677,8.731411,start
-7.494318,6.6856475,start
-10.233255,9.384479,start
-10.15179,9.03554,start
-4.3221173,7.2521667,start
-8.429881,13.066081,start
-7.209282,6.409785,start
-6.436321,9.672607,start
-7.403908,10.549769,start
-8.201768,9.946466,start
-11.261611,9.811458,start
-10.637223,10.003874,start
-6.831536,10.653813,start
-3.9794655,8.679381,start
-8.893163,9.387747,start
-6.320519,6.9401665,start
-5.418263,8.304591,start
-4.522019,10.581362,start
-8.253164,8.289924,start
-10.424206,7.2453036,start
-9.824532,7.485751,start
-11.052566,9.742908,start
-8.735284,12.962541,start
-5.264525,7.752599,start
-9.190304,6.6263623,start
-6.32115,7.351662,start
-9.9907055,12.457721,start
-5.8772836,7.4587107,start
-4.0943685,8.558616,start
-7.7494903,13.606616,start
-3.8463593,7.7024403,start
-9.458288,8.386372,start
-10.756977,11.521652,start
-7.341515,7.8474083,start
-3.7599711,7.4861345,start
-9.242667,7.44569,start
-8.075017,9.162597,start
-9.169752,6.768973,start
-9.294477,12.200781,start
-5.650063,10.638857,start
-10.539199,11.196091,start
-9.037587,12.390816,start
-6.2281413,9.88646,start
-7.4575706,6.310248,start
-4.638359,8.131803,start
-7.2438216,11.409811,start
-7.8101864,7.1944647,start
-3.6414735,9.795552,start
-9.161118,11.766891,start
-7.4451613,8.734935,start
-6.9942226,6.5807724,start
